category	county	town	ad_id	date_of_lead	leads	package_type
rental	Dublin	Ballsbridge	22049312	10/09/2020	1	Standard
rental	Dublin	Dublin 8	22052845	10/09/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	10/09/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	11/09/2020	1	Standard
rental	Dublin	Rialto	22049181	11/09/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	12/09/2020	3	Standard
rental	Dublin	Rialto	22049181	12/09/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	13/09/2020	2	Standard
rental	Dublin	Dublin 1	22074455	14/09/2020	3	Standard
rental	Dublin	Dun Laoghaire	22064931	14/09/2020	1	Standard
rental	Dublin	Rialto	22049181	14/09/2020	2	Standard
rental	Dublin	Dublin 8	22052845	15/09/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	15/09/2020	3	Standard
rental	Dublin	Ballsbridge	22049312	16/09/2020	1	Standard
rental	Dublin	Dublin 8	22052845	16/09/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	16/09/2020	3	Standard
rental	Dublin	Rialto	22049181	16/09/2020	2	Standard
rental	Dublin	Rialto	22049181	17/09/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	18/09/2020	2	Standard
rental	Dublin	Rialto	22049181	18/09/2020	2	Standard
rental	Dublin	Dalkey	22077087	19/09/2020	2	Standard
rental	Dublin	Dun Laoghaire	22064931	19/09/2020	1	Standard
rental	Dublin	Rialto	22049181	19/09/2020	1	Standard
rental	Dublin	Dublin 8	22052845	20/09/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	20/09/2020	1	Standard
rental	Dublin	Ballsbridge	22045922	21/09/2020	1	Standard
rental	Dublin	Dublin 8	22052845	21/09/2020	3	Standard
rental	Dublin	Dun Laoghaire	22064931	21/09/2020	2	Standard
rental	Dublin	Rialto	22049181	21/09/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	22/09/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	22/09/2020	5	Standard
rental	Dublin	Rialto	22049181	22/09/2020	1	Standard
rental	Dublin	Dublin 8	22052845	23/09/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	23/09/2020	4	Standard
rental	Dublin	Ballsbridge	22049312	24/09/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	24/09/2020	8	Standard
rental	Dublin	Dublin 8	22052845	25/09/2020	2	Standard
rental	Dublin	Rialto	22049181	25/09/2020	2	Standard
rental	Dublin	Ballsbridge	22049312	26/09/2020	2	Standard
rental	Dublin	Dublin 8	22052845	26/09/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	27/09/2020	1	Standard
rental	Dublin	Dublin 8	22052845	27/09/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	28/09/2020	4	Standard
rental	Dublin	Ballsbridge	22049312	29/09/2020	1	Standard
rental	Dublin	Dublin 8	22052845	29/09/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	29/09/2020	1	Standard
rental	Dublin	Rathmines	22075326	29/09/2020	1	Standard
rental	Dublin	Dublin 8	22052845	30/09/2020	3	Standard
rental	Dublin	Dublin 8	22052845	01/10/2020	2	Standard
rental	Dublin	Dun Laoghaire	22064931	01/10/2020	2	Standard
rental	Dublin	Dublin 8	22052845	02/10/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	03/10/2020	3	Standard
rental	Dublin	Dublin 8	22052845	03/10/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	04/10/2020	1	Standard
rental	Dublin	Dalkey	22077087	04/10/2020	1	Standard
rental	Dublin	Donnybrook	22063118	04/10/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	04/10/2020	1	Standard
rental	Dublin	Rathmines	22075326	04/10/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	05/10/2020	2	Standard
rental	Dublin	Dun Laoghaire	22064931	05/10/2020	2	Standard
rental	Dublin	Ballsbridge	22045922	06/10/2020	1	Standard
rental	Dublin	Rathmines	22075326	06/10/2020	1	Standard
rental	Dublin	Donnybrook	22063118	07/10/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	07/10/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	08/10/2020	1	Standard
rental	Dublin	Rialto	22049181	08/10/2020	2	Standard
rental	Dublin	Rialto	22087062	08/10/2020	4	Standard
rental	Dublin	Donnybrook	22063118	09/10/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	09/10/2020	3	Standard
rental	Dublin	Rathmines	22075326	09/10/2020	1	Standard
rental	Dublin	Rialto	22087062	09/10/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	10/10/2020	2	Standard
rental	Dublin	Rialto	22049181	10/10/2020	1	Standard
rental	Dublin	Rialto	22087062	10/10/2020	2	Standard
rental	Dublin	Donnybrook	22063118	11/10/2020	1	Standard
rental	Dublin	Rialto	22087062	11/10/2020	1	Standard
rental	Dublin	Rialto	22049181	11/10/2020	2	Standard
rental	Dublin	Rialto	22049181	12/10/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	13/10/2020	2	Standard
rental	Dublin	Rialto	22049181	13/10/2020	1	Standard
rental	Dublin	Dalkey	22077087	14/10/2020	1	Standard
rental	Dublin	Donnybrook	22063118	14/10/2020	1	Standard
rental	Dublin	Rialto	22087062	14/10/2020	1	Standard
rental	Dublin	Rialto	22049181	14/10/2020	1	Standard
rental	Dublin	Christchurch	22090180	15/10/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	15/10/2020	2	Standard
rental	Dublin	Rialto	22049181	16/10/2020	3	Premium
rental	Dublin	Rialto	22049181	17/10/2020	1	Premium
rental	Dublin	Rialto	22049181	18/10/2020	1	Premium
rental	Dublin	Ballsbridge	22049312	19/10/2020	1	Standard
rental	Dublin	Donnybrook	22063118	20/10/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	20/10/2020	4	Standard
rental	Dublin	Rialto	22049181	20/10/2020	1	Premium
rental	Dublin	Rialto	22049181	21/10/2020	3	Premium
rental	Dublin	Dublin 8	22089711	23/10/2020	1	Standard
rental	Dublin	Dalkey	22077087	26/10/2020	1	Standard
rental	Dublin	Dun Laoghaire	22064931	26/10/2020	2	Standard
rental	Dublin	Dublin 8	22089711	27/10/2020	2	Standard
rental	Dublin	Dun Laoghaire	22064931	27/10/2020	1	Standard
rental	Dublin	Dublin 8	22089711	28/10/2020	2	Standard
rental	Dublin	Dun Laoghaire	22064931	28/10/2020	1	Standard
rental	Dublin	Dublin 8	22089711	30/10/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	31/10/2020	1	Standard
rental	Dublin	Dublin 8	22089711	01/11/2020	1	Standard
rental	Dublin	Donnybrook	22063118	02/11/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	03/11/2020	2	Standard
rental	Dublin	Rialto	23115651	03/11/2020	2	Standard
rental	Dublin	Donnybrook	22063118	04/11/2020	1	Standard
rental	Dublin	Dublin 8	22089711	04/11/2020	1	Standard
rental	Dublin	Rialto	23115651	04/11/2020	1	Standard
rental	Dublin	Rialto	23115651	05/11/2020	2	Standard
rental	Dublin	Rialto	23115651	06/11/2020	1	Standard
rental	Dublin	Rialto	22087062	06/11/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	07/11/2020	2	Standard
rental	Dublin	Monkstown	23128041	07/11/2020	1	Standard
rental	Dublin	Monkstown	23128041	08/11/2020	1	Standard
rental	Dublin	Rialto	23115651	08/11/2020	1	Standard
rental	Dublin	Rialto	22087062	10/11/2020	1	Standard
rental	Dublin	Rialto	23115651	11/11/2020	2	Standard
rental	Dublin	Donnybrook	22063118	12/11/2020	1	Standard
rental	Dublin	Dublin 8	22089711	12/11/2020	2	Standard
rental	Dublin	Monkstown	23128041	12/11/2020	2	Standard
rental	Dublin	Rialto	22087062	12/11/2020	1	Standard
rental	Dublin	Rialto	23115651	14/11/2020	1	Standard
rental	Dublin	Monkstown	23128041	15/11/2020	1	Standard
rental	Dublin	Rialto	23115651	15/11/2020	1	Standard
rental	Dublin	Monkstown	23128041	16/11/2020	4	Standard
rental	Dublin	Rialto	23115651	16/11/2020	5	Standard
rental	Dublin	Christchurch	22090180	17/11/2020	1	Standard
rental	Dublin	Rialto	23115651	17/11/2020	1	Standard
rental	Dublin	Christchurch	22090180	18/11/2020	2	Standard
rental	Dublin	Donnybrook	22063118	18/11/2020	2	Standard
rental	Dublin	Dublin 8	22089711	18/11/2020	1	Standard
rental	Dublin	Rialto	23115651	18/11/2020	1	Standard
rental	Dublin	Dalkey	22077087	19/11/2020	1	Standard
rental	Dublin	Donnybrook	22063118	19/11/2020	1	Standard
rental	Dublin	Rialto	22087062	20/11/2020	1	Standard
rental	Dublin	Rialto	23115651	23/11/2020	4	Standard
rental	Dublin	Dublin 8	22089711	24/11/2020	1	Standard
rental	Dublin	Dalkey	22077087	26/11/2020	1	Standard
rental	Dublin	Dublin 8	22089711	26/11/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	27/11/2020	2	Standard
rental	Dublin	Ballsbridge	22049312	01/12/2020	1	Standard
rental	Dublin	Rialto	23115651	02/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	05/12/2020	1	Standard
rental	Dublin	Christchurch	22090180	06/12/2020	1	Standard
rental	Dublin	Donnybrook	22063118	07/12/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	08/12/2020	1	Standard
rental	Dublin	Donnybrook	22063118	08/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	08/12/2020	2	Premium
rental	Dublin	Rialto	23115651	08/12/2020	1	Standard
rental	Dublin	Donnybrook	22063118	09/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	09/12/2020	6	Premium
rental	Dublin	Rialto	23115651	09/12/2020	1	Standard
rental	Dublin	Donnybrook	22063118	10/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	10/12/2020	1	Premium
rental	Dublin	Rialto	23115651	10/12/2020	1	Standard
rental	Dublin	Donnybrook	22063118	11/12/2020	2	Standard
rental	Dublin	Dublin 8	22089711	11/12/2020	2	Premium
rental	Dublin	Christchurch	22090180	12/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	12/12/2020	4	Premium
rental	Dublin	Rialto	23115651	12/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	14/12/2020	2	Premium
rental	Dublin	Ballsbridge	22049312	15/12/2020	2	Standard
rental	Dublin	Dublin 8	22089711	15/12/2020	3	Premium
rental	Dublin	Rialto	23115651	15/12/2020	1	Standard
rental	Dublin	Christchurch	22090180	16/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	16/12/2020	6	Premium
rental	Dublin	Rialto	23115651	16/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	17/12/2020	4	Premium
rental	Dublin	Dublin 8	22089711	18/12/2020	5	Premium
rental	Dublin	Christchurch	22090180	19/12/2020	2	Standard
rental	Dublin	Dublin 8	22089711	19/12/2020	1	Premium
rental	Dublin	Christchurch	22090180	20/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	20/12/2020	1	Premium
rental	Dublin	Ballsbridge	22049312	21/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	21/12/2020	4	Premium
rental	Dublin	Christchurch	22090180	22/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	22/12/2020	1	Premium
rental	Dublin	Rialto	23115651	23/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	24/12/2020	1	Premium
rental	Dublin	Christchurch	22090180	25/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	25/12/2020	1	Premium
rental	Dublin	Rialto	23115651	25/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	26/12/2020	1	Premium
rental	Dublin	Rialto	23115651	26/12/2020	1	Standard
rental	Dublin	Ballsbridge	22049312	27/12/2020	1	Standard
rental	Dublin	Dublin 8	22089711	27/12/2020	1	Premium
rental	Dublin	Dublin 8	22089711	28/12/2020	4	Premium
rental	Dublin	Christchurch	22090180	29/12/2020	2	Standard
rental	Dublin	Christchurch	22090180	30/12/2020	2	Standard
rental	Dublin	Christchurch	22090180	02/01/2021	2	Standard
rental	Dublin	Christchurch	22090180	03/01/2021	1	Standard
rental	Dublin	Ballsbridge	22049312	04/01/2021	1	Standard
rental	Dublin	Christchurch	22090180	04/01/2021	2	Standard
rental	Dublin	Dublin 8	22089711	04/01/2021	5	Premium
rental	Dublin	Rialto	23115651	04/01/2021	2	Standard
rental	Dublin	Ballsbridge	22049312	05/01/2021	1	Standard
rental	Dublin	Dublin 8	22089711	05/01/2021	4	Premium
rental	Dublin	Ballsbridge	22049312	06/01/2021	1	Standard
rental	Dublin	Dublin 8	22089711	06/01/2021	4	Premium
rental	Dublin	Rialto	23115651	06/01/2021	5	Standard
rental	Dublin	Ballsbridge	22049312	07/01/2021	1	Standard
rental	Dublin	Dublin 8	22089711	07/01/2021	4	Premium
rental	Dublin	Rialto	23115651	07/01/2021	3	Standard
rental	Dublin	Dalkey	23388898	08/01/2021	2	Premium
rental	Dublin	Dublin 8	22089711	08/01/2021	2	Standard
rental	Dublin	Christchurch	22090180	09/01/2021	3	Standard
rental	Dublin	Dublin 8	22089711	09/01/2021	2	Standard
rental	Dublin	Rialto	23115651	09/01/2021	3	Standard
rental	Dublin	Dublin 8	22089711	10/01/2021	4	Standard
rental	Dublin	Rialto	23115651	10/01/2021	2	Standard
rental	Dublin	Ballsbridge	22049312	11/01/2021	1	Standard
rental	Dublin	Dublin 8	22089711	11/01/2021	5	Standard
rental	Dublin	Rialto	23115651	11/01/2021	2	Standard
rental	Dublin	Rialto	23115651	12/01/2021	7	Standard
rental	Dublin	Christchurch	22090180	13/01/2021	1	Standard
rental	Dublin	Dublin 8	22089711	13/01/2021	1	Standard
rental	Dublin	Rialto	23115651	13/01/2021	4	Standard
rental	Dublin	Dublin 8	22089711	14/01/2021	2	Standard
rental	Dublin	Rialto	23115651	14/01/2021	4	Standard
rental	Dublin	Rialto	23115651	15/01/2021	3	Standard
rental	Dublin	Christchurch	22090180	16/01/2021	1	Premium
rental	Dublin	Dublin 8	22089711	16/01/2021	3	Premium
rental	Dublin	Rialto	23115651	16/01/2021	3	Premium
rental	Dublin	Christchurch	22090180	17/01/2021	1	Premium
rental	Dublin	Dublin 8	22089711	17/01/2021	4	Premium
rental	Dublin	Rialto	23115651	17/01/2021	7	Premium
rental	Dublin	Christchurch	22090180	18/01/2021	1	Premium
rental	Dublin	Dalkey	23388898	18/01/2021	1	Premium
rental	Dublin	Dublin 8	22089711	18/01/2021	3	Premium
rental	Dublin	Rialto	23115651	18/01/2021	5	Premium
rental	Dublin	Ballsbridge	22049312	19/01/2021	1	Standard
rental	Dublin	Dublin 8	22089711	19/01/2021	2	Premium
rental	Dublin	Rialto	23115651	19/01/2021	4	Premium
rental	Dublin	Ballsbridge	22049312	20/01/2021	1	Standard
rental	Dublin	Christchurch	22090180	20/01/2021	2	Premium
rental	Dublin	Dublin 8	22089711	20/01/2021	5	Premium
rental	Dublin	Rialto	23115651	20/01/2021	3	Premium
rental	Dublin	Christchurch	22090180	21/01/2021	3	Premium
rental	Dublin	Dublin 8	22089711	21/01/2021	2	Premium
rental	Dublin	Rialto	23115651	21/01/2021	7	Premium
rental	Dublin	Christchurch	22090180	22/01/2021	1	Premium
rental	Dublin	Dalkey	23388898	22/01/2021	1	Premium
rental	Dublin	Rialto	23115651	22/01/2021	6	Premium
rental	Dublin	Dublin 8	22089711	23/01/2021	3	Premium
rental	Dublin	Rialto	23115651	23/01/2021	15	Premium
rental	Dublin	Christchurch	22090180	24/01/2021	1	Premium
rental	Dublin	Dublin 8	22089711	24/01/2021	2	Premium
rental	Dublin	Rialto	23115651	24/01/2021	11	Premium
rental	Dublin	Ballsbridge	22049312	25/01/2021	1	Standard
rental	Dublin	Christchurch	22090180	25/01/2021	2	Premium
rental	Dublin	Dublin 8	22089711	25/01/2021	3	Premium
rental	Dublin	Rialto	23115651	25/01/2021	20	Premium
rental	Dublin	Dublin 8	22089711	26/01/2021	1	Premium
rental	Dublin	Rialto	23115651	26/01/2021	20	Premium
rental	Dublin	Christchurch	22090180	27/01/2021	1	Premium
rental	Dublin	Dublin 8	22089711	27/01/2021	4	Premium
rental	Dublin	Rialto	23115651	27/01/2021	9	Premium
rental	Dublin	Christchurch	22090180	28/01/2021	2	Premium
rental	Dublin	Rialto	23115651	28/01/2021	19	Premium
rental	Dublin	Dublin 8	22089711	29/01/2021	1	Premium
rental	Dublin	Rialto	23115651	29/01/2021	9	Premium
rental	Dublin	Christchurch	22090180	30/01/2021	2	Premium
rental	Dublin	Dublin 8	22089711	30/01/2021	4	Premium
rental	Dublin	Rialto	23115651	30/01/2021	9	Premium
rental	Dublin	Ballsbridge	22049312	31/01/2021	1	Standard
rental	Dublin	Christchurch	22090180	31/01/2021	1	Premium
rental	Dublin	Rialto	23115651	31/01/2021	4	Premium
rental	Dublin	Christchurch	22090180	01/02/2021	3	Premium
rental	Dublin	Dalkey	23388898	01/02/2021	1	Premium
rental	Dublin	Dublin 8	22089711	01/02/2021	1	Premium
rental	Dublin	Rialto	23115651	01/02/2021	19	Premium
rental	Dublin	Dalkey	23388898	02/02/2021	1	Premium
rental	Dublin	Dublin 8	22089711	02/02/2021	1	Premium
rental	Dublin	Rialto	23115651	02/02/2021	14	Premium
rental	Dublin	Christchurch	22090180	03/02/2021	2	Premium
rental	Dublin	Dublin 8	22089711	03/02/2021	3	Premium
rental	Dublin	Rialto	23115651	03/02/2021	5	Premium
rental	Dublin	Dublin 8	22089711	04/02/2021	1	Premium
rental	Dublin	Rialto	23115651	04/02/2021	7	Premium
rental	Dublin	Dublin 8	22089711	05/02/2021	2	Premium
rental	Dublin	Rialto	23115651	05/02/2021	7	Premium
rental	Dublin	Ballsbridge	22049312	06/02/2021	1	Standard
rental	Dublin	Christchurch	22090180	06/02/2021	1	Premium
rental	Dublin	Dublin 8	22089711	06/02/2021	2	Premium
rental	Dublin	Rialto	23115651	06/02/2021	5	Premium
rental	Dublin	Rialto	23115651	07/02/2021	4	Premium
rental	Dublin	Rialto	23115651	08/02/2021	6	Premium
rental	Dublin	Dalkey	23388898	09/02/2021	1	Standard
rental	Dublin	Dublin 8	22089711	09/02/2021	5	Premium
rental	Dublin	Rialto	23115651	09/02/2021	4	Premium
rental	Dublin	Christchurch	22090180	10/02/2021	2	Premium
rental	Dublin	Dublin 8	22089711	10/02/2021	4	Premium
rental	Dublin	Rialto	23115651	10/02/2021	7	Premium
rental	Dublin	Dalkey	23388898	11/02/2021	1	Standard
rental	Dublin	Rialto	23115651	11/02/2021	2	Premium
rental	Dublin	Christchurch	22090180	12/02/2021	2	Premium
rental	Dublin	Dalkey	23388898	12/02/2021	1	Standard
rental	Dublin	Dublin 8	22089711	12/02/2021	2	Premium
rental	Dublin	Rialto	23115651	12/02/2021	6	Premium
rental	Dublin	Christchurch	22090180	13/02/2021	3	Premium
rental	Dublin	Dalkey	23388898	13/02/2021	1	Standard
rental	Dublin	Dublin 8	22089711	13/02/2021	4	Premium
rental	Dublin	Rialto	23115651	13/02/2021	3	Premium
rental	Dublin	Christchurch	22090180	14/02/2021	1	Premium
rental	Dublin	Dublin 8	22089711	14/02/2021	3	Premium
rental	Dublin	Rialto	23115651	14/02/2021	7	Premium
rental	Dublin	Dublin 8	22089711	15/02/2021	4	Premium
rental	Dublin	Rialto	23115651	15/02/2021	5	Premium
rental	Dublin	Dublin 8	22089711	16/02/2021	1	Standard
rental	Dublin	Rialto	23115651	16/02/2021	11	Standard
rental	Dublin	Ballsbridge	22049312	17/02/2021	2	Standard
rental	Dublin	Rialto	23115651	17/02/2021	7	Standard
rental	Dublin	Christchurch	22090180	18/02/2021	2	Standard
rental	Dublin	Dublin 8	22089711	18/02/2021	2	Standard
rental	Dublin	Rialto	23115651	18/02/2021	3	Standard
rental	Dublin	Rialto	23115651	19/02/2021	2	Standard
rental	Dublin	Rialto	23115651	21/02/2021	9	Standard
rental	Dublin	Dublin 8	22089711	22/02/2021	1	Premium
rental	Dublin	Rialto	23115651	22/02/2021	4	Standard
rental	Dublin	Christchurch	23856352	23/02/2021	2	Standard
rental	Dublin	Dublin 8	22089711	23/02/2021	2	Premium
rental	Dublin	Rialto	23115651	23/02/2021	10	Standard
rental	Dublin	Christchurch	23856352	24/02/2021	1	Standard
rental	Dublin	Dublin 8	22089711	24/02/2021	8	Premium
rental	Dublin	Rialto	23115651	24/02/2021	3	Standard
rental	Dublin	Ballsbridge	22049312	25/02/2021	1	Standard
rental	Dublin	Dublin 8	22089711	25/02/2021	3	Premium
rental	Dublin	Rialto	23115651	25/02/2021	2	Standard
rental	Dublin	Rialto	23115651	26/02/2021	6	Standard
rental	Dublin	Ballsbridge	22049312	27/02/2021	1	Standard
rental	Dublin	Dublin 8	22089711	27/02/2021	2	Premium
rental	Dublin	Rialto	23115651	27/02/2021	3	Standard
rental	Dublin	Dublin 8	22089711	28/02/2021	2	Premium
rental	Dublin	Ballsbridge	22049312	01/03/2021	2	Standard
rental	Dublin	Rialto	23115651	01/03/2021	2	Standard
rental	Dublin	Dublin 8	22089711	02/03/2021	1	Premium
rental	Dublin	Rialto	23115651	02/03/2021	6	Standard
rental	Dublin	Dublin 8	22089711	03/03/2021	4	Premium
rental	Dublin	Rialto	23115651	03/03/2021	6	Standard
rental	Dublin	Dublin 8	22089711	04/03/2021	2	Premium
rental	Dublin	Rialto	23115651	04/03/2021	5	Standard
rental	Dublin	Dublin 8	22089711	05/03/2021	3	Premium
rental	Dublin	Rialto	23115651	05/03/2021	7	Standard
rental	Dublin	Ballsbridge	22049312	06/03/2021	1	Standard
rental	Dublin	Dalkey	23388898	06/03/2021	1	Standard
rental	Dublin	Rialto	23115651	06/03/2021	2	Standard
rental	Dublin	Ballsbridge	22049312	07/03/2021	1	Standard
rental	Dublin	Dublin 8	22089711	07/03/2021	1	Premium
rental	Dublin	Rialto	23115651	07/03/2021	4	Standard
rental	Dublin	Dublin 8	22089711	08/03/2021	1	Premium
rental	Dublin	Rialto	23115651	08/03/2021	5	Standard
rental	Dublin	Ballsbridge	22049312	09/03/2021	1	Standard
rental	Dublin	Dublin 8	22089711	09/03/2021	4	Premium
rental	Dublin	Dublin 8	23984136	09/03/2021	20	Standard
rental	Dublin	Rialto	23115651	09/03/2021	9	Standard
rental	Dublin	Dalkey	23388898	10/03/2021	2	Standard
rental	Dublin	Dublin 8	23984136	10/03/2021	6	Standard
rental	Dublin	Rialto	23115651	10/03/2021	10	Standard
rental	Dublin	Ballsbridge	22049312	11/03/2021	1	Standard
rental	Dublin	Dublin 8	23984136	11/03/2021	3	Standard
rental	Dublin	Rialto	23115651	11/03/2021	4	Standard
rental	Dublin	Dublin 8	22089711	12/03/2021	1	Premium
rental	Dublin	Dublin 8	23984136	12/03/2021	3	Standard
rental	Dublin	Rialto	23115651	12/03/2021	2	Standard
rental	Dublin	Ballsbridge	22049312	13/03/2021	1	Standard
rental	Dublin	Dublin 8	23984136	13/03/2021	4	Standard
rental	Dublin	Rialto	23115651	13/03/2021	3	Standard
rental	Dublin	Dublin 8	23984136	14/03/2021	3	Standard
rental	Dublin	Rialto	23115651	14/03/2021	4	Standard
rental	Dublin	Dublin 8	22089711	15/03/2021	5	Premium
rental	Dublin	Dublin 8	23984136	15/03/2021	9	Standard
